created_at,entry_id,field1,field2,field3
2023-04-16 02:32:11 UTC,3922,21.57000,73.69000,0.67799
2023-04-16 02:37:12 UTC,3923,21.57000,73.42000,0.68494
2023-04-16 02:42:14 UTC,3924,21.56000,73.52000,0.68195
2023-04-16 02:47:16 UTC,3925,21.53000,72.20000,0.71463
2023-04-16 02:52:17 UTC,3926,21.53000,73.61000,0.67839
2023-04-16 02:57:19 UTC,3927,21.53000,72.52000,0.70641
2023-04-16 03:02:21 UTC,3928,21.56000,74.08000,0.66753
2023-04-16 03:07:22 UTC,3929,21.56000,71.63000,0.73062
2023-04-16 03:12:24 UTC,3930,21.54000,72.44000,0.70890
2023-04-16 03:17:26 UTC,3931,21.53000,72.07000,0.71797
2023-04-16 03:22:27 UTC,3932,21.53000,71.52000,0.73211
2023-04-16 03:27:29 UTC,3933,21.54000,71.55000,0.73179
2023-04-16 03:32:31 UTC,3934,21.54000,74.23000,0.66285
2023-04-16 03:37:33 UTC,3935,21.56000,73.96000,0.67062
2023-04-16 03:42:34 UTC,3936,21.56000,74.38000,0.65980
2023-04-16 03:47:36 UTC,3937,21.54000,74.42000,0.65797
2023-04-16 03:52:38 UTC,3938,21.54000,72.23000,0.71430
2023-04-16 03:57:39 UTC,3939,21.54000,73.87000,0.67211
2023-04-16 04:02:41 UTC,3940,21.54000,73.01000,0.69423
2023-04-16 04:07:43 UTC,3941,21.59000,72.86000,0.70023
2023-04-16 04:12:44 UTC,3942,21.56000,73.45000,0.68375
2023-04-16 04:17:46 UTC,3943,21.53000,73.24000,0.68790
2023-04-16 04:22:48 UTC,3944,21.54000,73.23000,0.68858
2023-04-16 04:27:49 UTC,3945,21.59000,72.68000,0.70488
2023-04-16 04:32:51 UTC,3946,21.54000,71.94000,0.72176
2023-04-16 04:37:53 UTC,3947,21.49000,72.54000,0.70417
2023-04-16 04:42:54 UTC,3948,21.59000,73.91000,0.67314
2023-04-16 04:47:56 UTC,3949,21.53000,72.73000,0.70101
2023-04-16 04:52:58 UTC,3950,21.51000,72.19000,0.71401
2023-04-16 04:57:59 UTC,3951,21.53000,72.59000,0.70461
2023-04-16 05:03:01 UTC,3952,21.60000,72.36000,0.71357
2023-04-16 05:08:03 UTC,3953,21.51000,70.86000,0.74816
2023-04-16 05:13:04 UTC,3954,21.47000,70.79000,0.74813
2023-04-16 05:18:06 UTC,3955,21.49000,70.72000,0.75084
2023-04-16 05:23:08 UTC,3956,21.42000,70.82000,0.74507
2023-04-16 05:28:09 UTC,3957,21.40000,70.41000,0.75462
2023-04-16 05:33:11 UTC,3958,21.38000,70.34000,0.75548
2023-04-16 05:38:13 UTC,3959,21.35000,70.39000,0.75282
2023-04-16 05:43:14 UTC,3960,21.33000,70.51000,0.74885
2023-04-16 05:48:16 UTC,3961,21.36000,70.48000,0.75099
2023-04-16 05:53:18 UTC,3962,21.36000,70.19000,0.75837
2023-04-16 05:58:19 UTC,3963,21.36000,70.45000,0.75175
2023-04-16 06:03:21 UTC,3964,21.35000,70.32000,0.75460
2023-04-16 06:08:23 UTC,3965,21.35000,70.29000,0.75536
2023-04-16 06:13:24 UTC,3966,21.42000,70.33000,0.75758
2023-04-16 06:18:26 UTC,3967,21.42000,70.13000,0.76269
2023-04-16 06:23:28 UTC,3968,21.40000,69.99000,0.76533
2023-04-16 06:28:29 UTC,3969,21.40000,70.03000,0.76431
